Sentence #,Word,POS,Tag 
Sentence: 2008,V1,,O
Sentence: 2008,to,,O
Sentence: 2008,V4,,O
Sentence: 2008,(,,O
Sentence: 2008,Figure,,O
Sentence: 2008,1,,O
Sentence: 2008,),,O
Sentence: 2008,.,,O
Sentence: 2009,Coronary,,O
Sentence: 2009,angiography,,O
Sentence: 2009,showed,,O
Sentence: 2009,90,,B-Lab_value
Sentence: 2009,%,,O
Sentence: 2009,stenosis,,B-Sign_symptom
Sentence: 2009,in,,O
Sentence: 2009,the,,O
Sentence: 2009,mid-left,,O
Sentence: 2009,anterior,,O
Sentence: 2009,descending,,O
Sentence: 2009,coronary,,O
Sentence: 2009,artery,,O
Sentence: 2009,(,,O
Sentence: 2009,LAD,,O
Sentence: 2009,),,O
Sentence: 2009,",",,O
Sentence: 2009,which,,O
Sentence: 2009,was,,O
Sentence: 2009,stented,,B-Therapeutic_procedure
Sentence: 2009,(,,O
Sentence: 2009,Figure,,O
Sentence: 2009,2,,O
Sentence: 2009,),,O
Sentence: 2009,.,,O
Sentence: 2010,T-wave,,B-Detailed_description
Sentence: 2010,still,,O
Sentence: 2010,inversion,,B-Sign_symptom
Sentence: 2010,over,,O
Sentence: 2010,leads,,B-Detailed_description
Sentence: 2010,V1,,O
Sentence: 2010,to,,O
Sentence: 2010,V4,,O
Sentence: 2010,after,,O
Sentence: 2010,the,,O
Sentence: 2010,percutaneous,,B-Therapeutic_procedure
Sentence: 2010,coronary,,O
Sentence: 2010,intervention,,O
Sentence: 2010,(,,O
Sentence: 2010,PCI,,B-Therapeutic_procedure
Sentence: 2010,),,O
Sentence: 2010,(,,O
Sentence: 2010,Figure,,O
Sentence: 2010,3,,O
Sentence: 2010,),,O
Sentence: 2010,.,,O
Sentence: 2011,The,,O
Sentence: 2011,patient,,O
Sentence: 2011,discharged,,O
Sentence: 2011,after,,O
Sentence: 2011,the,,O
Sentence: 2011,PCI,,O
Sentence: 2011,in,,O
Sentence: 2011,5,,O
Sentence: 2011,days,,O
Sentence: 2011,and,,O
Sentence: 2011,recharged,,O
Sentence: 2011,in,,O
Sentence: 2011,the,,O
Sentence: 2011,hospital,,B-Nonbiological_location
Sentence: 2011,because,,O
Sentence: 2011,of,,O
Sentence: 2011,a,,O
Sentence: 2011,palpation,,B-Sign_symptom
Sentence: 2011,.,,O
Sentence: 2012,His,,O
Sentence: 2012,electrocardiogram,,O
Sentence: 2012,demonstrated,,O
Sentence: 2012,ventricular,,O
Sentence: 2012,tachycardia,,O
Sentence: 2012,(,,O
Sentence: 2012,Figure,,O
Sentence: 2012,4,,O
Sentence: 2012,),,O
Sentence: 2012,",",,O
Sentence: 2012,and,,O
Sentence: 2012,severe,,B-Severity
Sentence: 2012,hypertension,,B-Sign_symptom
Sentence: 2012,",",,O
Sentence: 2012,remarkable,,O
Sentence: 2012,blood,,B-Sign_symptom
Sentence: 2012,pressure,,O
Sentence: 2012,fluctuation,,O
Sentence: 2012,between,,B-Lab_value
Sentence: 2012,224/76,,O
Sentence: 2012,and,,O
Sentence: 2012,70/50,,O
Sentence: 2012,mm,,O
Sentence: 2012,Hg,,O
Sentence: 2012,.,,O
Sentence: 2013,Although,,O
Sentence: 2013,several,,O
Sentence: 2013,antihypertensive,,B-Medication
Sentence: 2013,drugs,,O
Sentence: 2013,were,,O
Sentence: 2013,used,,O
Sentence: 2013,",",,O
Sentence: 2013,ventricular,,O
Sentence: 2013,tachycardia,,O
Sentence: 2013,still,,O
Sentence: 2013,occurred,,O
Sentence: 2013,on,,O
Sentence: 2013,him,,O
Sentence: 2013,for,,O
Sentence: 2013,2,,B-Detailed_description
Sentence: 2013,times,,O
Sentence: 2013,",",,O
Sentence: 2013,each,,O
Sentence: 2013,was,,O
Sentence: 2013,preceded,,O
Sentence: 2013,by,,O
Sentence: 2013,a,,O
Sentence: 2013,period,,O
Sentence: 2013,of,,O
Sentence: 2013,blood,,B-Sign_symptom
Sentence: 2013,pressure,,O
Sentence: 2013,fluctuation,,O
Sentence: 2013,and,,O
Sentence: 2013,burst,,O
Sentence: 2013,out,,O
Sentence: 2013,concomitantly,,O
Sentence: 2013,at,,O
Sentence: 2013,the,,O
Sentence: 2013,peak,,O
Sentence: 2013,of,,O
Sentence: 2013,a,,O
Sentence: 2013,hypertension,,O
Sentence: 2013,crisis,,O
Sentence: 2013,.,,O
Sentence: 2014,The,,O
Sentence: 2014,patient,,O
Sentence: 2014,felt,,O
Sentence: 2014,abdominal,,O
Sentence: 2014,pain,,B-Sign_symptom
Sentence: 2014,and,,O
Sentence: 2014,his,,O
Sentence: 2014,abdominal,,O
Sentence: 2014,ultrasound,,O
Sentence: 2014,showed,,O
Sentence: 2014,suspicious,,O
Sentence: 2014,right,,O
Sentence: 2014,adrenal,,O
Sentence: 2014,gland,,O
Sentence: 2014,tumor,,B-Sign_symptom
Sentence: 2014,.,,O
Sentence: 2015,Enhanced,,B-Detailed_description
Sentence: 2015,computed,,O
Sentence: 2015,tomography,,O
Sentence: 2015,of,,O
Sentence: 2015,adrenal,,O
Sentence: 2015,gland,,O
Sentence: 2015,conformed,,O
Sentence: 2015,that,,O
Sentence: 2015,there,,O
Sentence: 2015,was,,O
Sentence: 2015,a,,O
Sentence: 2015,tumor,,B-Sign_symptom
Sentence: 2015,in,,O
Sentence: 2015,right,,O
Sentence: 2015,adrenal,,O
Sentence: 2015,gland,,O
Sentence: 2015,accompanied,,O
Sentence: 2015,by,,O
Sentence: 2015,an,,O
Sentence: 2015,upset,,B-Lab_value
Sentence: 2015,level,,O
Sentence: 2015,of,,O
Sentence: 2015,aldosterone,,O
Sentence: 2015,(,,O
Sentence: 2015,Figure,,O
Sentence: 2015,5,,O
Sentence: 2015,),,O
Sentence: 2015,.,,O
Sentence: 2016,The,,O
Sentence: 2016,tumor,,B-Sign_symptom
Sentence: 2016,was,,O
Sentence: 2016,removed,,B-Therapeutic_procedure
Sentence: 2016,by,,O
Sentence: 2016,laparoscope,,B-Therapeutic_procedure
Sentence: 2016,",",,O
Sentence: 2016,and,,O
Sentence: 2016,pathological,,O
Sentence: 2016,examination,,O
Sentence: 2016,showed,,O
Sentence: 2016,pheochromocytoma,,O
Sentence: 2016,(,,O
Sentence: 2016,Figure,,O
Sentence: 2016,6,,O
Sentence: 2016,),,O
Sentence: 2016,.,,O
Sentence: 2017,After,,O
Sentence: 2017,the,,O
Sentence: 2017,surgery,,O
Sentence: 2017,",",,O
Sentence: 2017,the,,O
Sentence: 2017,blood,,O
Sentence: 2017,pressure,,O
Sentence: 2017,turned,,O
Sentence: 2017,normal,,B-Lab_value
Sentence: 2017,gradually,,O
Sentence: 2017,.,,O
Sentence: 2018,There,,O
Sentence: 2018,was,,O
Sentence: 2018,no,,O
Sentence: 2018,T-wave,,B-Sign_symptom
Sentence: 2018,inversion,,O
Sentence: 2018,in,,O
Sentence: 2018,lead,,B-Detailed_description
Sentence: 2018,V1-V4,,O
Sentence: 2018,(,,O
Sentence: 2018,Figure,,O
Sentence: 2018,7,,O
Sentence: 2018,),,O
Sentence: 2018,.,,O
Sentence: 2019,A,,O
Sentence: 2019,50-year-old,,B-Age
Sentence: 2019,lady,,B-Sex
Sentence: 2019,presented,,O
Sentence: 2019,with,,O
Sentence: 2019,complaints,,O
Sentence: 2019,of,,O
Sentence: 2019,pain,,B-Sign_symptom
Sentence: 2019,abdomen,,O
Sentence: 2019,and,,O
Sentence: 2019,jaundice,,B-Sign_symptom
Sentence: 2019,for,,O
Sentence: 2019,one,,B-Duration
Sentence: 2019,and,,O
Sentence: 2019,a,,O
Sentence: 2019,half,,O
Sentence: 2019,months,,O
Sentence: 2019,;,,O
Sentence: 2019,she,,O
Sentence: 2019,also,,O
Sentence: 2019,complained,,O
Sentence: 2019,of,,O
Sentence: 2019,intermittent,,B-Detailed_description
Sentence: 2019,type,,O
Sentence: 2019,of,,O
Sentence: 2019,fever,,B-Sign_symptom
Sentence: 2019,in,,O
Sentence: 2019,the,,O
Sentence: 2019,last,,B-Duration
Sentence: 2019,1,,O
Sentence: 2019,week,,O
Sentence: 2019,.,,O
Sentence: 2020,Physical,,O
Sentence: 2020,examination,,O
Sentence: 2020,revealed,,O
Sentence: 2020,presence,,O
Sentence: 2020,of,,O
Sentence: 2020,icterus,,B-Sign_symptom
Sentence: 2020,and,,O
Sentence: 2020,a,,O
Sentence: 2020,palpable,,B-Detailed_description
Sentence: 2020,tender,,B-Detailed_description
Sentence: 2020,globular,,O
Sentence: 2020,mass,,B-Sign_symptom
Sentence: 2020,in,,O
Sentence: 2020,the,,O
Sentence: 2020,right,,O
Sentence: 2020,hypochondrium,,O
Sentence: 2020,measuring,,O
Sentence: 2020,3,,O
Sentence: 2020,¡Ñ,,O
Sentence: 2020,3,,O
Sentence: 2020,cm,,O
Sentence: 2020,.,,O
Sentence: 2021,A,,O
Sentence: 2021,clinical,,O
Sentence: 2021,diagnosis,,O
Sentence: 2021,of,,O
Sentence: 2021,obstructive,,B-Detailed_description
Sentence: 2021,jaundice,,B-Sign_symptom
Sentence: 2021,secondary,,O
Sentence: 2021,to,,O
Sentence: 2021,periampullary,,O
Sentence: 2021,carcinoma,,O
Sentence: 2021,was,,O
Sentence: 2021,made,,O
Sentence: 2021,.,,O
Sentence: 2022,Ultrasonographic,,O
Sentence: 2022,examination,,O
Sentence: 2022,of,,O
Sentence: 2022,the,,O
Sentence: 2022,abdomen,,O
Sentence: 2022,and,,O
Sentence: 2022,pelvis,,O
Sentence: 2022,revealed,,O
Sentence: 2022,dilatation,,B-Sign_symptom
Sentence: 2022,of,,O
Sentence: 2022,the,,O
Sentence: 2022,intrahepatic,,O
Sentence: 2022,biliary,,O
Sentence: 2022,radicles,,O
Sentence: 2022,(,,O
Sentence: 2022,IHBR,,O
Sentence: 2022,),,O
Sentence: 2022,",",,O
Sentence: 2022,with,,O
Sentence: 2022,multiple,,B-Detailed_description
Sentence: 2022,freely,,O
Sentence: 2022,mobile,,B-Detailed_description
Sentence: 2022,gall,,B-Sign_symptom
Sentence: 2022,stones,,O
Sentence: 2022,and,,O
Sentence: 2022,a,,O
Sentence: 2022,dilated,,B-Sign_symptom
Sentence: 2022,common,,O
Sentence: 2022,bile,,O
Sentence: 2022,duct,,O
Sentence: 2022,(,,O
Sentence: 2022,CBD,,O
Sentence: 2022,),,O
Sentence: 2022,measuring,,O
Sentence: 2022,1.8,,O
Sentence: 2022,cm,,O
Sentence: 2022,with,,O
Sentence: 2022,sudden,,B-Detailed_description
Sentence: 2022,narrowing,,O
Sentence: 2022,at,,O
Sentence: 2022,its,,O
Sentence: 2022,distal,,O
Sentence: 2022,end,,O
Sentence: 2022,.,,O
Sentence: 2023,CT,,O
Sentence: 2023,scan,,O
Sentence: 2023,showed,,O
Sentence: 2023,moderate,,B-Severity
Sentence: 2023,dilatation,,B-Sign_symptom
Sentence: 2023,of,,O
Sentence: 2023,the,,O
Sentence: 2023,extra,,O
Sentence: 2023,and,,O
Sentence: 2023,intrahepatic,,O
Sentence: 2023,biliary,,O
Sentence: 2023,radicles,,O
Sentence: 2023,",",,O
Sentence: 2023,cholelithiasis,,B-Sign_symptom
Sentence: 2023,with,,O
Sentence: 2023,suspicious,,O
Sentence: 2023,thickening,,B-Sign_symptom
Sentence: 2023,of,,O
Sentence: 2023,the,,O
Sentence: 2023,gall,,O
Sentence: 2023,bladder,,O
Sentence: 2023,wall,,O
Sentence: 2023,at,,O
Sentence: 2023,the,,O
Sentence: 2023,fundus,,O
Sentence: 2023,",",,O
Sentence: 2023,and,,O
Sentence: 2023,a,,O
Sentence: 2023,distal,,O
Sentence: 2023,CBD,,O
Sentence: 2023,stricture,,B-Sign_symptom
Sentence: 2023,.,,O
Sentence: 2024,There,,O
Sentence: 2024,was,,O
Sentence: 2024,no,,O
Sentence: 2024,evidence,,O
Sentence: 2024,of,,O
Sentence: 2024,any,,O
Sentence: 2024,distant,,O
Sentence: 2024,metastasis,,B-Sign_symptom
Sentence: 2024,(,,O
Sentence: 2024,Fig.,,O
Sentence: 2024,1,,O
Sentence: 2024,),,O
Sentence: 2024,.,,O
Sentence: 2025,A,,O
Sentence: 2025,preoperative,,O
Sentence: 2025,diagnosis,,O
Sentence: 2025,of,,O
Sentence: 2025,periampullary,,O
Sentence: 2025,carcinoma,,O
Sentence: 2025,with,,O
Sentence: 2025,chronic,,O
Sentence: 2025,cholecystitis,,O
Sentence: 2025,was,,O
Sentence: 2025,made,,O
Sentence: 2025,",",,O
Sentence: 2025,and,,O
Sentence: 2025,the,,O
Sentence: 2025,patient,,O
Sentence: 2025,planned,,O
Sentence: 2025,for,,O
Sentence: 2025,a,,O
Sentence: 2025,pancreaticoduodenectomy,,B-Therapeutic_procedure
Sentence: 2025,(,,O
Sentence: 2025,Whipple,,B-Therapeutic_procedure
Sentence: 2025,¡¦s,,O
Sentence: 2025,procedure,,O
Sentence: 2025,),,O
Sentence: 2025,after,,O
Sentence: 2025,optimization,,O
Sentence: 2025,.,,O
Sentence: 2026,The,,O
Sentence: 2026,patient,,O
Sentence: 2026,underwent,,O
Sentence: 2026,a,,O
Sentence: 2026,classical,,O
Sentence: 2026,Whipple,,B-Therapeutic_procedure
Sentence: 2026,¡¦s,,O
Sentence: 2026,procedure,,O
Sentence: 2026,;,,O
Sentence: 2026,table,,O
Sentence: 2026,examination,,O
Sentence: 2026,of,,O
Sentence: 2026,the,,O
Sentence: 2026,resected,,O
Sentence: 2026,specimen,,O
Sentence: 2026,revealed,,O
Sentence: 2026,multiple,,B-Detailed_description
Sentence: 2026,gall,,B-Sign_symptom
Sentence: 2026,stones,,O
Sentence: 2026,in,,O
Sentence: 2026,the,,O
Sentence: 2026,gall,,O
Sentence: 2026,bladder,,O
Sentence: 2026,with,,O
Sentence: 2026,area,,O
Sentence: 2026,of,,O
Sentence: 2026,mucosal,,B-Sign_symptom
Sentence: 2026,thickening,,O
Sentence: 2026,at,,O
Sentence: 2026,the,,O
Sentence: 2026,fundus,,O
Sentence: 2026,and,,O
Sentence: 2026,an,,O
Sentence: 2026,irregular,,B-Detailed_description
Sentence: 2026,circumferential,,B-Detailed_description
Sentence: 2026,growth,,B-Sign_symptom
Sentence: 2026,involving,,O
Sentence: 2026,the,,O
Sentence: 2026,intrapancreatic,,O
Sentence: 2026,portion,,O
Sentence: 2026,of,,O
Sentence: 2026,the,,O
Sentence: 2026,CBD,,O
Sentence: 2026,.,,O
Sentence: 2027,Postoperative,,B-Therapeutic_procedure
Sentence: 2027,period,,O
Sentence: 2027,was,,O
Sentence: 2027,uneventful,,B-Lab_value
Sentence: 2027,",",,O
Sentence: 2027,and,,O
Sentence: 2027,the,,O
Sentence: 2027,patient,,O
Sentence: 2027,recovered,,O
Sentence: 2027,satisfactorily,,B-Lab_value
Sentence: 2027,.,,O
Sentence: 2028,Histopathological,,O
Sentence: 2028,examination,,O
Sentence: 2028,of,,O
Sentence: 2028,the,,O
Sentence: 2028,resected,,O
Sentence: 2028,specimen,,O
Sentence: 2028,(,,O
Sentence: 2028,Figs.,,O
Sentence: 2028,2,,O
Sentence: 2028,and,,O
Sentence: 2028,3,,O
Sentence: 2028,),,O
Sentence: 2028,revealed,,O
Sentence: 2028,thickening,,B-Sign_symptom
Sentence: 2028,of,,O
Sentence: 2028,the,,O
Sentence: 2028,gall,,O
Sentence: 2028,bladder,,O
Sentence: 2028,wall,,O
Sentence: 2028,at,,O
Sentence: 2028,the,,O
Sentence: 2028,fundus,,O
Sentence: 2028,with,,O
Sentence: 2028,multiple,,B-Detailed_description
Sentence: 2028,small,,B-Detailed_description
Sentence: 2028,calculi,,B-Sign_symptom
Sentence: 2028,",",,O
Sentence: 2028,the,,O
Sentence: 2028,largest,,O
Sentence: 2028,measuring,,O
Sentence: 2028,1.4,,O
Sentence: 2028,cm,,O
Sentence: 2028,(,,O
Sentence: 2028,Fig.,,O
Sentence: 2028,3,,O
Sentence: 2028,),,O
Sentence: 2028,.,,O
Sentence: 2029,Sections,,O
Sentence: 2029,studied,,O
Sentence: 2029,from,,O
Sentence: 2029,the,,O
Sentence: 2029,area,,O
Sentence: 2029,of,,O
Sentence: 2029,thickening,,O
Sentence: 2029,showed,,O
Sentence: 2029,features,,O
Sentence: 2029,suggestive,,O
Sentence: 2029,of,,O
Sentence: 2029,adenocarcinoma,,O
Sentence: 2029,limited,,O
Sentence: 2029,to,,O
Sentence: 2029,the,,O
Sentence: 2029,mucosa,,O
Sentence: 2029,.,,O
Sentence: 2030,Microscopic,,O
Sentence: 2030,sections,,O
Sentence: 2030,obtained,,O
Sentence: 2030,from,,O
Sentence: 2030,the,,O
Sentence: 2030,distal,,O
Sentence: 2030,CBD,,O
Sentence: 2030,region,,O
Sentence: 2030,showed,,O
Sentence: 2030,adenocarcinoma,,O
Sentence: 2030,of,,O
Sentence: 2030,the,,O
Sentence: 2030,common,,O
Sentence: 2030,bile,,O
Sentence: 2030,duct,,O
Sentence: 2030,with,,O
Sentence: 2030,invasion,,B-Detailed_description
Sentence: 2030,into,,O
Sentence: 2030,the,,O
Sentence: 2030,muscular,,O
Sentence: 2030,wall,,O
Sentence: 2030,of,,O
Sentence: 2030,the,,O
Sentence: 2030,duodenum,,O
Sentence: 2030,.,,O
Sentence: 2031,Sections,,O
Sentence: 2031,studied,,O
Sentence: 2031,from,,O
Sentence: 2031,the,,O
Sentence: 2031,resected,,O
Sentence: 2031,lymph,,O
Sentence: 2031,nodes,,O
Sentence: 2031,were,,O
Sentence: 2031,free,,O
Sentence: 2031,of,,O
Sentence: 2031,tumor,,B-Sign_symptom
Sentence: 2031,cells,,O
Sentence: 2031,.,,O
Sentence: 2032,A,,O
Sentence: 2032,pathological,,O
Sentence: 2032,staging,,O
Sentence: 2032,of,,O
Sentence: 2032,pT1aN0M0,,B-Detailed_description
Sentence: 2032,for,,O
Sentence: 2032,adenocarcinoma,,O
Sentence: 2032,of,,O
Sentence: 2032,the,,O
Sentence: 2032,gall,,O
Sentence: 2032,bladder,,O
Sentence: 2032,and,,O
Sentence: 2032,pT2N0M0,,B-Detailed_description
Sentence: 2032,for,,O
Sentence: 2032,adenocarcinoma,,O
Sentence: 2032,of,,O
Sentence: 2032,the,,O
Sentence: 2032,distal,,O
Sentence: 2032,CBD,,O
Sentence: 2032,was,,O
Sentence: 2032,made,,O
Sentence: 2032,",",,O
Sentence: 2032,and,,O
Sentence: 2032,the,,O
Sentence: 2032,patient,,O
Sentence: 2032,was,,O
Sentence: 2032,not,,O
Sentence: 2032,subjected,,O
Sentence: 2032,to,,O
Sentence: 2032,any,,O
Sentence: 2032,adjuvant,,B-Medication
Sentence: 2032,therapy,,O
Sentence: 2032,.,,O
Sentence: 2033,The,,O
Sentence: 2033,patient,,O
Sentence: 2033,was,,O
Sentence: 2033,disease-free,,B-Sign_symptom
Sentence: 2033,2,,O
Sentence: 2033,years,,O
Sentence: 2033,after,,O
Sentence: 2033,surgery,,O
Sentence: 2033,.,,O
Sentence: 2034,A,,O
Sentence: 2034,53-year-old,,B-Age
Sentence: 2034,man,,B-Sex
Sentence: 2034,came,,O
Sentence: 2034,to,,O
Sentence: 2034,our,,O
Sentence: 2034,hospital,,B-Nonbiological_location
Sentence: 2034,with,,O
Sentence: 2034,signs,,O
Sentence: 2034,and,,O
Sentence: 2034,symptoms,,O
Sentence: 2034,of,,O
Sentence: 2034,acute,,B-Detailed_description
Sentence: 2034,heart,,O
Sentence: 2034,failure,,O
Sentence: 2034,after,,O
Sentence: 2034,a,,O
Sentence: 2034,2-week,,B-Duration
Sentence: 2034,history,,O
Sentence: 2034,of,,O
Sentence: 2034,progressive,,B-Detailed_description
Sentence: 2034,breathlessness,,B-Sign_symptom
Sentence: 2034,.,,O
Sentence: 2035,He,,O
Sentence: 2035,had,,O
Sentence: 2035,a,,O
Sentence: 2035,history,,O
Sentence: 2035,of,,O
Sentence: 2035,recurrent,,O
Sentence: 2035,skin,,O
Sentence: 2035,abscesses,,O
Sentence: 2035,and,,O
Sentence: 2035,atopic,,B-Detailed_description
Sentence: 2035,dermatitis,,O
Sentence: 2035,and,,O
Sentence: 2035,regularly,,B-Frequency
Sentence: 2035,visited,,O
Sentence: 2035,a,,O
Sentence: 2035,dermatologist,,B-Nonbiological_location
Sentence: 2035,in,,O
Sentence: 2035,our,,O
Sentence: 2035,hospital,,B-Nonbiological_location
Sentence: 2035,.,,O
Sentence: 2036,On,,O
Sentence: 2036,arriving,,O
Sentence: 2036,at,,O
Sentence: 2036,our,,O
Sentence: 2036,hospital,,B-Nonbiological_location
Sentence: 2036,",",,O
Sentence: 2036,his,,O
Sentence: 2036,extremities,,O
Sentence: 2036,were,,O
Sentence: 2036,warm,,B-Sign_symptom
Sentence: 2036,and,,O
Sentence: 2036,dry,,B-Sign_symptom
Sentence: 2036,.,,O
Sentence: 2037,According,,O
Sentence: 2037,to,,O
Sentence: 2037,the,,O
Sentence: 2037,New,,O
Sentence: 2037,York,,O
Sentence: 2037,Heart,,O
Sentence: 2037,Association,,O
Sentence: 2037,criteria,,O
Sentence: 2037,",",,O
Sentence: 2037,he,,O
Sentence: 2037,had,,O
Sentence: 2037,class,,B-Lab_value
Sentence: 2037,III,,O
Sentence: 2037,congestive,,O
Sentence: 2037,heart,,O
Sentence: 2037,failure,,O
Sentence: 2037,(,,O
Sentence: 2037,CHF,,O
Sentence: 2037,),,O
Sentence: 2037,.,,O
Sentence: 2038,An,,O
Sentence: 2038,electrocardiogram,,O
Sentence: 2038,revealed,,O
Sentence: 2038,diffuse,,B-Detailed_description
Sentence: 2038,nonspecific,,B-Detailed_description
Sentence: 2038,T-wave,,B-Sign_symptom
Sentence: 2038,changes,,O
Sentence: 2038,",",,O
Sentence: 2038,low,,B-Lab_value
Sentence: 2038,voltage,,O
Sentence: 2038,(,,O
Sentence: 2038,<,,B-Lab_value
Sentence: 2038,5,,O
Sentence: 2038,mm,,O
Sentence: 2038,),,O
Sentence: 2038,in,,O
Sentence: 2038,the,,O
Sentence: 2038,extremity,,O
Sentence: 2038,leads,,O
Sentence: 2038,and,,O
Sentence: 2038,poor,,B-Lab_value
Sentence: 2038,R-wave,,O
Sentence: 2038,progression,,O
Sentence: 2038,in,,O
Sentence: 2038,the,,O
Sentence: 2038,anterior,,O
Sentence: 2038,chest,,O
Sentence: 2038,leads,,O
Sentence: 2038,.,,O
Sentence: 2039,Multiple,,O
Sentence: 2039,sporadic,,B-Frequency
Sentence: 2039,ventricular,,O
Sentence: 2039,premature,,B-Sign_symptom
Sentence: 2039,beats,,O
Sentence: 2039,were,,O
Sentence: 2039,seen,,O
Sentence: 2039,(,,O
Sentence: 2039,Figure,,O
Sentence: 2039,1,,O
Sentence: 2039,),,O
Sentence: 2039,.,,O
Sentence: 2040,Chest,,O
Sentence: 2040,x-ray,,O
Sentence: 2040,film,,O
Sentence: 2040,confirmed,,O
Sentence: 2040,right,,B-Detailed_description
Sentence: 2040,pleural,,O
Sentence: 2040,effusion,,O
Sentence: 2040,",",,O
Sentence: 2040,and,,O
Sentence: 2040,mild,,B-Severity
Sentence: 2040,cardiomegaly,,B-Sign_symptom
Sentence: 2040,but,,O
Sentence: 2040,no,,O
Sentence: 2040,pulmonary,,O
Sentence: 2040,congestion,,O
Sentence: 2040,(,,O
Sentence: 2040,Figure,,O
Sentence: 2040,2,,O
Sentence: 2040,),,O
Sentence: 2040,.,,O
Sentence: 2041,Blood,,O
Sentence: 2041,tests,,O
Sentence: 2041,showed,,O
Sentence: 2041,severely,,B-Lab_value
Sentence: 2041,elevated,,O
Sentence: 2041,B-type,,O
Sentence: 2041,natriuretic,,O
Sentence: 2041,peptide,,O
Sentence: 2041,(,,O
Sentence: 2041,901,,B-Lab_value
Sentence: 2041,pg/mL,,O
Sentence: 2041,),,O
Sentence: 2041,and,,O
Sentence: 2041,markedly,,O
Sentence: 2041,raised,,B-Lab_value
Sentence: 2041,IgE,,O
Sentence: 2041,(,,O
Sentence: 2041,12,,B-Lab_value
Sentence: 2041,000,,O
Sentence: 2041,IU/mL,,O
Sentence: 2041,),,O
Sentence: 2041,without,,O
Sentence: 2041,eosinophilia,,B-Sign_symptom
Sentence: 2041,(,,O
Sentence: 2041,eosinophil,,O
Sentence: 2041,count,,O
Sentence: 2041,of,,O
Sentence: 2041,1.62,,B-Lab_value
Sentence: 2041,¡Ñ,,O
Sentence: 2041,108/L,,O
Sentence: 2041,),,O
Sentence: 2041,.,,O
Sentence: 2042,Biochemical,,O
Sentence: 2042,analysis,,O
Sentence: 2042,revealed,,O
Sentence: 2042,no,,O
Sentence: 2042,significant,,O
Sentence: 2042,findings,,O
Sentence: 2042,:,,O
Sentence: 2042,blood,,O
Sentence: 2042,urea,,O
Sentence: 2042,nitrogen,,O
Sentence: 2042,of,,O
Sentence: 2042,14.3,,B-Lab_value
Sentence: 2042,mg/dL,,O
Sentence: 2042,[,,O
Sentence: 2042,reference,,O
Sentence: 2042,value,,O
Sentence: 2042,(,,O
Sentence: 2042,RV,,O
Sentence: 2042,),,O
Sentence: 2042,:,,O
Sentence: 2042,7.00,,O
Sentence: 2042,¡V,,O
Sentence: 2042,22.00,,O
Sentence: 2042,],,O
Sentence: 2042,",",,O
Sentence: 2042,creatinine,,O
Sentence: 2042,of,,O
Sentence: 2042,0.90,,B-Lab_value
Sentence: 2042,mg/dL,,O
Sentence: 2042,(,,O
Sentence: 2042,RV,,O
Sentence: 2042,:,,O
Sentence: 2042,0.60,,O
Sentence: 2042,¡V,,O
Sentence: 2042,1.00,,O
Sentence: 2042,),,O
Sentence: 2042,",",,O
Sentence: 2042,C-reactive,,O
Sentence: 2042,protein,,O
Sentence: 2042,(,,O
Sentence: 2042,CRP,,O
Sentence: 2042,),,O
Sentence: 2042,of,,O
Sentence: 2042,0.2,,B-Lab_value
Sentence: 2042,mg/dL,,O
Sentence: 2042,(,,O
Sentence: 2042,RV,,O
Sentence: 2042,:,,O
Sentence: 2042,0.00,,O
Sentence: 2042,¡V,,O
Sentence: 2042,0.50,,O
Sentence: 2042,),,O
Sentence: 2042,",",,O
Sentence: 2042,serum,,O
Sentence: 2042,amyloid,,O
Sentence: 2042,A,,O
Sentence: 2042,(,,O
Sentence: 2042,SAA,,O
Sentence: 2042,),,O
Sentence: 2042,of,,O
Sentence: 2042,7.0,,B-Lab_value
Sentence: 2042,£gg/mL,,O
Sentence: 2042,(,,O
Sentence: 2042,RV,,O
Sentence: 2042,:,,O
Sentence: 2042,0,,O
Sentence: 2042,¡V,,O
Sentence: 2042,8.0,,O
Sentence: 2042,),,O
Sentence: 2042,",",,O
Sentence: 2042,and,,O
Sentence: 2042,troponin,,O
Sentence: 2042,T,,O
Sentence: 2042,of,,O
Sentence: 2042,0.07,,B-Lab_value
Sentence: 2042,ng/mL,,O
Sentence: 2042,(,,O
Sentence: 2042,RV,,O
Sentence: 2042,:,,O
Sentence: 2042,0,,O
Sentence: 2042,¡V,,O
Sentence: 2042,0.1,,O
Sentence: 2042,),,O
Sentence: 2042,.,,O
Sentence: 2043,Immunology,,O
Sentence: 2043,testing,,O
Sentence: 2043,revealed,,O
Sentence: 2043,negative,,B-Lab_value
Sentence: 2043,perinuclear,,O
Sentence: 2043,anti-neutrophil,,O
Sentence: 2043,cytoplasmic,,O
Sentence: 2043,antibodies,,O
Sentence: 2043,and,,O
Sentence: 2043,no,,B-Lab_value
Sentence: 2043,elevation,,O
Sentence: 2043,of,,O
Sentence: 2043,myeloperoxidase,,O
Sentence: 2043,antibodies,,O
Sentence: 2043,.,,O
Sentence: 2044,The,,O
Sentence: 2044,distribution,,O
Sentence: 2044,of,,O
Sentence: 2044,albumin,,O
Sentence: 2044,and,,O
Sentence: 2044,globulin,,O
Sentence: 2044,in,,O
Sentence: 2044,the,,O
Sentence: 2044,serum,,B-Detailed_description
